,title,is_transaction
2052,Your Grab E-Receipt from:grab.com,True
2053,📢 Info penyesuaian diskon di Gojek PLUS from:marketing.go-jek.com,False
2054,Your Grab E-Receipt from:grab.com,True
2055,"🤳 EXCL 9M24: di Bawah Ekspektasi, Tren ARPU Turun from:stockbit.com",False
2056,Internet Transaction Journal from:bca.co.id,True
2057,Internet Transaction Journal from:bca.co.id,True
2058,⚠️Your Gmail storage is 92% full from:google.com,False
2059,"🦅 Trump Unggul Hasil Quick Count, IHSG Tertekan from:stockbit.com",False
2060,Internet Transaction Journal from:bca.co.id,True
2061,Internet Transaction Journal from:bca.co.id,True
2062,Your Grab E-Receipt from:grab.com,True
2063,"Investing Early is not Enough, Here’s What You Gotta Know from:bibit.id",False
2064,Your Jago Pocket has received some money from GoPay from:jago.com,True
2065,Your Google Play Order Receipt from 6 Nov 2024 from:google.com,True
2066,📌🔜Info penyesuaian diskon di Gojek PLUS from:marketing.go-jek.com,False
2067,Your Grab E-Receipt from:grab.com,True
2068,"🛝 Ekonomi Indonesia Melandai ke +4,95% YoY pada 3Q24 from:stockbit.com",False
2069,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 5 November 2024 from:tokopedia.com,True
2070,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
2071,Internet Transaction Journal from:bca.co.id,True
2072,Your Payment Receipt for Indihome on GoPay from:gotagihan.gojek.com,True
2073,Bukti Pembayaran PLN Pascabayar di GoPay from:gotagihan.gojek.com,True
2074,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
2075,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
2076,Your Jago Pocket has received some money from GoPay from:jago.com,True
2077,Internet Transaction Journal from:bca.co.id,True
2078,Burger 🍔 + Chicken 🍗 = Cashback 50% with Chigo x Flip 🤤 from:jago.com,False
2079,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
2080,Your Grab E-Receipt from:grab.com,True
2081,OVO QR Payment Receipt from:ovo.co.id,True
2082,OVO QR Payment Receipt from:ovo.co.id,True
2083,Your October Search performance for censored.org from:google.com,False
2084,Your Grab E-Receipt from:grab.com,True
2085,👎 Data Manufaktur dan Ketenagakerjaan AS Melemah from:stockbit.com,False
2086,Internet Transaction Journal from:bca.co.id,True
2087,Internet Transaction Journal from:bca.co.id,True
2088,Internet Transaction Journal from:bca.co.id,True
2089,Pesanan Selesai: “barang pesanan dummy” dan 2 Item Lainnya from:tokopedia.com,False
2090,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
2091,🍿📺 Plot twist: Genflix subscriptions come at a steal with Jago's deals from:jago.com,False
2092,Checkout Pesanan dengan OVO Points Berhasil tanggal 3 November 2024 from:tokopedia.com,True
2093,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2094,Password telah berhasil direset from:rumahweb.com,False
2095,Konfirmasi Reset Password from:rumahweb.com,False
2096,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 2 November 2024 from:tokopedia.com,True
2097,☕ Screener Untuk Mencari Growth Stock hingga Ekspektasi Yang Menjerumuskan Investor from:stockbit.com,False
2098,"👇 Inflasi RI 1,71% YoY pada Oktober 2024, Terendah Sejak Oktober 2021 from:stockbit.com",False
2099,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 1 November 2024 from:tokopedia.com,True
2100,OVO QR Payment Receipt from:ovo.co.id,True
2101,Return Reksa Dana Pasar Uang Lebih Tinggi dari Deposito from:bibit.id,True
2102,"🍜 INDF: Laba Bersih Didorong Keuntungan Kurs, Operasional Masih Solid from:stockbit.com",False
2103,Your Grab E-Receipt from:grab.com,True
2104,Boost your workflow with new Tx Flows & advanced data type control! from:sqldbm.com,False
2105,New—Google Prompting Essentials course is here! from:m.learn.coursera.org,False
2106,Internet Transaction Journal from:bca.co.id,True
2107,Internet Transaction Journal from:bca.co.id,True
2108,Internet Transaction Journal from:bca.co.id,True
2109,"🛵 ASII 3Q24: Laba Bersih Tumbuh Solid, Lampaui Ekspektasi from:stockbit.com",False
2110,Kinerja Reksa Dana yang Uptrend dalam Jangka Panjang 📈 from:bibit.id,False
2111,Your Grab E-Receipt from:grab.com,True
2112,⚽ Watch Champions League only for 30k  from:jago.com,False
2113,OVO QR Payment Receipt from:ovo.co.id,True
2114,OVO QR Payment Receipt from:ovo.co.id,True
2115,OVO QR Payment Receipt from:ovo.co.id,True
2116,Your Grab E-Receipt from:grab.com,True
2117,"☕ MYOR 3Q24: Rugi Kurs dan Margin Kembali Tertekan, di Bawah Ekspektasi from:stockbit.com",False
2118,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
2119,Your Grab E-Receipt from:grab.com,True
2120,OVO QR Payment Receipt from:ovo.co.id,True
2121,OVO QR Payment Receipt from:ovo.co.id,True
2122,OVO QR Payment Receipt from:ovo.co.id,True
2123,Your Grab E-Receipt from:grab.com,True
2124,"💻 MSTI: Kinerja Kuat pada 3Q24, Lampaui Ekspektasi from:stockbit.com",False
2125,Your Grab E-Receipt from:grab.com,True
2126,OVO QR Payment Receipt from:ovo.co.id,True
2127,Your Grab E-Receipt from:grab.com,True
2128,"Let's start saving on gold, Jagoan from:jago.com",False
2129,OVO QR Payment Receipt from:ovo.co.id,True
2130,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
2131,Internet Transaction Journal from:bca.co.id,True
2132,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,True
2133,BARU! Instant Redemption Langsung Cair ke RDN from:bibit.id,True
2134,"John, udah liat produk ini? from:newsletter.tokopedia.com",False
2135,😱Beware of fake Jago’s contacts on Gmaps! from:jago.com,False
2136,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 26 Oktober 2024 from:tokopedia.com,False
2137,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 26 Oktober 2024 from:tokopedia.com,True
2138,☕ Memahami Setup Trading yang Baik hingga Mempersempit Ketidakpastian dalam Investasi from:stockbit.com,False
2139,Investasikan Gaji ke Top Reksa Dana Pasar Uang 🏆 from:bibit.id,False
2140,We’re updating our Terms and Community Standards from:facebookmail.com,False
2141,"⏬ AKRA: Rendahnya Pemulihan Kinerja 3Q24, di Bawah Ekspektasi from:stockbit.com",False
2142,Goodbye from our Newsletter from:rumahweb.co.id,False
2143,"Mau Tahu Rahasia Suksesnya Website? Yuk, Join Webinar Google SiteKit! from:rumahweb.co.id",False
2144,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 25 Oktober 2024 from:tokopedia.com,True
2145,Your Grab E-Receipt from:grab.com,True
2146,Your Grab E-Receipt from:grab.com,True
2147,"🍃 SIDO: Penjualan Tolak Angin Turun, Kinerja 9M24 di Bawah Ekspektasi from:stockbit.com",False
2148,"📉 UNVR: Kinerja 3Q24 Memburuk, di Bawah Ekspektasi from:stockbit.com",False
2149,Your Grab E-Receipt from:grab.com,True
2150,BESOK Penawaran ORI026 Ditutup🚨 from:bibit.id,False
2151,Cara Alokasikan Dana untuk Optimalkan Return 📈 from:bibit.id,False
2152,Your Grab E-Receipt from:grab.com,True
2153,"🔻 Rupiah Kembali Tertekan, BI Intervensi from:stockbit.com",False
2154,Your Grab E-Receipt from:grab.com,True
2155,Your Grab E-Receipt from:grab.com,True
2156,"Modal Rp100 Juta, Bisa Dapat Dividen Berapa Tiap Bulan? from:bibit.id",False
2157,📒 Catatan Penting dari Pidato Pelantikan Prabowo from:stockbit.com,False
2158,"Recommended: Foundations: Data, Data, Everywhere from:m.learn.coursera.org",False
2159,Your Grab E-Receipt from:grab.com,True
2160,📣 BARU! SIP Obligasi FR: Beli Obligasi Rutin Jadi Otomatis from:bibit.id,False
2161,Your Grab E-Receipt from:grab.com,True
2162,Pesanan Dibatalkan: “Kabel XLR TaffSTUDIO M/F Micro...” from:tokopedia.com,False
2163,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 20 Oktober 2024 from:tokopedia.com,True
2164,CodeChef Pro discount expires today from:codechef.com,False
2165,🧑‍🔧 Announcement: Optimization of the debit card system. from:jago.com,False
2166,☕  Strategi Pick and Shovel dalam Investasi Saham hingga Mengukur Volume yang Dibutuhkan Big Money untuk Menggerakkan Saham from:stockbit.com,False
2167,🪨 ADRO: Update Rencana Spin–off AAI from:stockbit.com,False
2168,👇 Privacy policy update information at Jago from:jago.com,False
2169,AdSense account (pub-2333846747437145) has been deactivated from:google.com,False
2170,ARNA: High Quality Company with Industry Turnaround from:stockbit.com,False
2171,⚖️ Pemerintah Rilis Tarif Anti–Dumping Keramik Impor from:stockbit.com,False
2172,"Dalam 1 Hari, Website Kamu Jadi Lebih Baik! from:rumahweb.co.id",False
2173,Your Grab E-Receipt from:grab.com,True
2174,Your Grab E-Receipt from:grab.com,True
2175,Informasi terkait pelayanan top-up OVO from:grab.com,False
2176,Promo YaHUT Gojek segera berakhir! from:marketing.go-jek.com,False
2177,Notifikasi Informasi Transaksi Nasabah Produk Investasi pada PT Bibit Tumbuh Bersama from:ksei.co.id,False
2178,"Makan Maksimal 22 ribu, Tanpa Syarat⁉️ 😱 from:marketing.go-jek.com",False
2179,"🏦 BBTN Dirumorkan Sepakati Nilai Akuisisi Bank Syariah Rp1,7 T from:stockbit.com",False
2180,Unit Reksa Dana Kamu Sudah Masuk from:bibit.id,True
2181,Your Grab E-Receipt from:grab.com,True
2182,Your Grab E-Receipt from:grab.com,True
2183,Pengumuman Daftar Saham yang Memiliki Notasi Khusus & Dalam Pemantauan Khusus from:stockbit.com,False
2184,Your plan has been renewed! 🎉 from:grab.com,False
2185,Internet Transaction Journal from:bca.co.id,True
2186,"💼 Calon Menteri Dipanggil, Sri Mulyani Kembali Diminta Jadi Menteri Keuangan from:stockbit.com",False
2187,NEW! Reksa Dana Pasar Uang Grow Dana Optima Kas Utama from:bibit.id,False
2188,Your Grab E-Receipt from:grab.com,True
2189,Pembayaran kamu sudah berhasil diterima from:bibit.id,True
2190,Your Grab E-Receipt from:grab.com,True
2191,Kupon FR0090 Kamu Sudah Cair from:bibit.id,True
2192,Internet Transaction Journal from:bca.co.id,True
2193,💰 China Rencanakan Stimulus Fiskal Tanpa Detail Kunci from:stockbit.com,False
2194,Recommended: Google Data Analytics from:m.learn.coursera.org,False
2195,Your Grab E-Receipt from:grab.com,True
2196,Welcome to the CodeChef community from:codechef.com,False
2197,Your Grab E-Receipt from:grab.com,True
2198,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2199,Content Deletion Notice - Inactive Replit Account from:mail.replit.com,False
2200,Internet Transaction Journal from:bca.co.id,True
2201,Checkout Pesanan dengan BCA Virtual Account Berhasil tanggal 13 Oktober 2024 from:tokopedia.com,True
2202,Menunggu Pembayaran BCA Virtual Account untuk pembayaran PYM/00000000/XXIV/X/000000000 from:tokopedia.com,True
2203,You have made a transaction using your debit card from:jago.com,True
2204,🧐 Help Jago to know you better! Only 2 minutes. from:jago.com,False
2205,Your Grab E-Receipt from:grab.com,True
2206,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2207,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
2208,Update to LinkedIn’s Terms of Service from:linkedin.com,False
2209,Your Grab E-Receipt from:grab.com,True
2210,Insufficient balance for debit card transactions from:jago.com,False
2211,You've been charged an insufficient funds fee. from:jago.com,False
2212,Your Grab E-Receipt from:grab.com,True
2213,Bibit Monthly Insight - September 2024 from:bibit.id,False
2214,Your Grab E-Receipt from:grab.com,True
2215,Your Grab E-Receipt from:grab.com,True
2216,☕ Pengaruh Stimulus China Terhadap Indonesia hingga Big Bank vs Everybody from:stockbit.com,False
2217,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 Oktober 2024 from:tokopedia.com,True
2218,🏠 Sektor Properti: Stimulus & Kebijakan di Era Pemerintahan Baru from:stockbit.com,False
2219,OVO Points di Tokopedia akan Dinonaktifkan from:tokopedia.com,False
2220,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2221,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
2222,Your Grab E-Receipt from:grab.com,True
2223,"Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com",False
2224,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
2225,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
2226,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
2227,Accelerate development with AI from:pipedream.com,False
2228,"🛒 EMTK Borong Saham BUKA ~Rp1,2 T from:stockbit.com",False
2229,NEW! 2 Produk Reksa Dana Grow Investments Indonesia from:bibit.id,False
2230,Internet Transaction Journal from:bca.co.id,True
2231,Beli makan di GoFood bisa HEMAT s.d. 50% 🙌 from:marketing.go-jek.com,False
2232,Your Grab E-Receipt from:grab.com,True
2233,Kupon ST012-T2 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
2234,Kupon SBR013-T4 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
2235,Kupon SR020-T5 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
2236,Nikmati promo YaHUT dari Gojek! from:marketing.go-jek.com,False
2237,Recommended: Foundations of Digital Marketing and E-commerce from:m.learn.coursera.org,False
2238,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 10 Oktober 2024 from:tokopedia.com,True
2239,🔃 LEAD Konversi Utang US$20 Juta Seharga Rp186/Saham from:stockbit.com,False
2240,Reinvestasi Kupon SBN Biar Makin Untung 💰 from:bibit.id,False
2241,Internet Transaction Journal from:bca.co.id,True
2242,Internet Transaction Journal from:bca.co.id,True
2243,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 9 Oktober 2024 from:tokopedia.com,True
2244,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 9 Oktober 2024 from:tokopedia.com,True
2245,Statement of Account John Doe 07-09-2024 from:stockbit.com,True
2246,"⏬ Foreign Outflow Mereda, IHSG Berhasil Rebound from:stockbit.com",False
2247,Bagaimana Dampak Rate Cut Terhadap Reksa Dana Obligasi? from:bibit.id,False
2248,Your Grab E-Receipt from:grab.com,True
2249,Internet Transaction Journal from:bca.co.id,True
2250,Your September Search performance for censored.org from:google.com,False
2251,"👷 Serapan Tenaga Kerja AS Lampaui Ekspektasi, Rupiah Tertekan from:stockbit.com",False
2252,Your Grab E-Receipt from:grab.com,True
2253,Your Grab E-Receipt from:grab.com,True
2254,Your Grab E-Receipt from:grab.com,True
2255,Your Grab ride e-receipt |  Business trip? Access Business profile for easy claiming from:grab.com,True
2256,Your Google Play Order Receipt from 6 Oct 2024 from:google.com,True
2257,🧑‍🔧 System maintenance announcement from:jago.com,False
2258,☕ Strategi Menghadapi Earning Season hingga Pengertian dan Antisipasi  Investor Jelang Kebijakan Short Selling from:stockbit.com,False
2259,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
2260,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
2261,Simpan Uang di Reksa Dana Pasar Uang Bisa Lebih Untung dari Bank💰 from:bibit.id,False
2262,Internet Transaction Journal from:bca.co.id,True
2263,Internet Transaction Journal from:bca.co.id,True
2264,Internet Transaction Journal from:bca.co.id,True
2265,"Suku Bunga Turun, Apakah Terlambat Beli Obligasi & Saham? from:bibit.id",False
2266,Pemesanan Lokomart from:reska.id,True
2267,Bukti Pembayaran Addon PT. KAI Persero (1210810223026) from:kai.id,True
2268,📈 Minyak Melonjak Usai Biden Singgung Peluang Israel Serang Iran from:stockbit.com,False
2269,Your Grab E-Receipt from:grab.com,True
2270,Here’s what you spent in September from:customers.go-pay.co.id,True
2271,Your Grab E-Receipt from:grab.com,True
2272,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
2273,Pembayaran Pembelian Obligasi Negara Ritel Berhasil Diterima from:bibit.id,True
2274,Pemesanan SBN Ritel from:kemenkeu.go.id,False
2275,"Selamat, Transaksi Penerimaan Negara Online Anda BERHASIL from:tokopedia.com",True
2276,Internet Transaction Journal from:bca.co.id,True
2277,Menunggu Pembayaran Untuk SBN - SBN from:tokopedia.com,False
2278,Petunjuk Pembayaran SBN from:bibit.id,True
2279,Pemesanan SBN Ritel from:kemenkeu.go.id,False
2280,Internet Transaction Journal from:bca.co.id,True
2281,Bukti Pembayaran PLN Pascabayar di GoPay from:gotagihan.gojek.com,True
2282,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
2283,Your Payment Receipt for Indihome on GoPay from:gotagihan.gojek.com,True
2284,Your Jago Pocket has received some money from GoPay from:jago.com,True
2285,Internet Transaction Journal from:bca.co.id,True
2286,Advance Booking: free personal accident coverage from:grab.com,False
2287,Tap into Microsoft Copilot for your everyday tasks from:m.learn.coursera.org,False
2288,⛓️‍💥 PNBN: Keluarga Gunawan dan ANZ Berencana Divestasi from:stockbit.com,False
2289,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 3 Oktober 2024 from:tokopedia.com,True
2290,Tonton Recap Pelatihan Online One Day Training! from:rumahweb.co.id,False
2291,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2292,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
2293,Internet Transaction Journal from:bca.co.id,True
2294,"🛢️ Minyak Naik +2,65% Imbas Serangan Iran ke Israel from:stockbit.com",False
2295,OTP REGISTER PT. KAI Persero from:kai.id,False
2296,Your Grab E-Receipt from:grab.com,True
2297,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2298,Your Grab E-Receipt from:grab.com,True
2299,Kamu dapat Kupon Top Up & Tagihan Diskon Hingga Rp10rb 🎉 from:newsletter.tokopedia.com,False
2300,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
2301,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2302,Your Grab E-Receipt from:grab.com,True
2303,Introducing Memento Database Desktop 3.4: Exciting New Features Await! from:mementodatabase.com,False
2304,"⚠️ IHSG Catat Foreign Outflow, Kesempatan Beli Big Banks from:stockbit.com",False
2305,Your Grab E-Receipt from:grab.com,True
2306,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 1 Oktober 2024 from:tokopedia.com,False
2307,Your Grab E-Receipt from:grab.com,True
2308,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
2309,"🏧 BMRI Agustus 2024: Laba Bersih -5,4% MoM, +6,4% YoY from:stockbit.com",False
2310,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 30 September 2024 from:tokopedia.com,True
2311,Beli makan di GoFood bisa HEMAT s.d. 50% 🙌 from:marketing.go-jek.com,False
2312,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 30 September 2024 from:tokopedia.com,True
2313,Your Grab E-Receipt from:grab.com,True
2314,Your Grab E-Receipt from:grab.com,True
2315,Your Grab E-Receipt from:grab.com,True
2316,Your Grab E-Receipt from:grab.com,True
2317,Your Grab E-Receipt from:grab.com,True
2318,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 30 September 2024 from:tokopedia.com,True
2319,Pesanan Dibatalkan & Dana Dikembalikan: “PANCI MASAK TIMBANGAN BLIRIK P...” from:tokopedia.com,False
2320,Proteksi Kerusakan Total akan aktif setelah pesanan selesai from:tokopedia.com,False
2321,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 30 September 2024 from:tokopedia.com,True
2322,⏳ Big savings end tomorrow! from:m.learn.coursera.org,False
2323,Internet Transaction Journal from:bca.co.id,True
2324,Internet Transaction Journal from:bca.co.id,True
2325,Internet Transaction Journal from:bca.co.id,True
2326,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 28 September 2024 from:tokopedia.com,True
2327,Your Grab E-Receipt from:grab.com,True
2328,"RESMI! Return SBN ORI26 Tembus 6,40% per Tahun from:bibit.id",False
2329,"☕ Kronologi Bren, FTSE dan MSCI hingga Efektivitas Strategi Diversifikasi dalam Investasi from:stockbit.com",False
2330,🛢️ OPEC+ Lanjutkan Peningkatan Produksi Pada Desember 2024 from:stockbit.com,False
2331,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2332,Your Grab E-Receipt from:grab.com,True
2333,Your Grab E-Receipt from:grab.com,True
2334,Reksa Dana Obligasi Sedang UPTREND! 📈 from:bibit.id,False
2335,Your Grab E-Receipt from:grab.com,True
2336,New from DeepLearning.AI–learn to code with GenAI from:m.learn.coursera.org,False
2337,"📈 Evaluasi Minor IHSG: Bobot AMMN Naik, BBRI Turun from:stockbit.com",False
2338,Advance Booking: free personal accident coverage from:grab.com,False
2339,"Suku Bunga Mulai Turun, Investasi Apa yang Bagus? from:bibit.id",False
2340,Internet Transaction Journal from:bca.co.id,True
2341,Internet Transaction Journal from:bca.co.id,True
2342,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 26 September 2024 from:tokopedia.com,True
2343,Internet Transaction Journal from:bca.co.id,True
2344,Your Jago Pocket has received some money from GoPay from:jago.com,True
2345,Your Grab E-Receipt from:grab.com,True
2346,🐼 PBoC Pangkas Suku Bunga Jangka Menengah Usai Umumkan Paket Stimulus from:stockbit.com,False
2347,Pilihan Investasi Buat Tabungin Gaji Bulan Ini from:bibit.id,False
2348,Your Grab E-Receipt from:grab.com,True
2349,⏰ The clock’s ticking! $120 off ends soon. from:m.learn.coursera.org,False
2350,Microsoft account security code from:accountprotection.microsoft.com,False
2351,Internet Transaction Journal from:bca.co.id,True
2352,Your Grab E-Receipt from:grab.com,True
2353,Your Grab E-Receipt from:grab.com,True
2354,Your 1-year learning roadmap 🚀 from:m.learn.coursera.org,False
2355,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
2356,Besok! Rahasia Meningkatkan Peringkat Website di Google Terbongkar! from:rumahweb.co.id,False
2357,Your Grab E-Receipt from:grab.com,True
2358,Your Grab E-Receipt from:grab.com,True
2359,Your Grab E-Receipt from:grab.com,True
2360,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2361,Saatnya Pindah ke Hosting Rumahweb! Gratis 3 Bulan from:rumahweb.co.id,False
2362,Optimizing Your Portfolio: Navigating the Rate Cut Cycle from:bibit.id,False
2363,"Coming Soon! Habis SR021, Terbit ORI026 from:bibit.id",False
2364,"☕Hubungan BI Rate, The Fed Rate, dan IHSG hingga Strategi Diversifikasi Porto Guna Capai Profit Maksimal & Meminimalisir Risiko Investasi from:stockbit.com",False
2365,Internet Transaction Journal from:bca.co.id,True
2366,Grow Your Money During the Interest Rate Cut Cycle from:bibit.id,False
2367,Gmail is now fully supported on Pipedream from:pipedream.com,False
2368,⏬ Pemerintah Turunkan Tarif Pungutan Ekspor CPO from:stockbit.com,False
2369,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2370,New! Learn how Google experts use AI from:m.learn.coursera.org,False
2371,Reverse Engineering from Excel and Tx Deployment Environments among other SqlDBM enhancements!📌 from:sqldbm.com,False
2372,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 19 September 2024 from:tokopedia.com,True
2373,🔪 The Fed Mulai Siklus Pemangkasan Suku Bunga from:stockbit.com,False
2374,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 19 September 2024 from:tokopedia.com,False
2375,If Only I Had Kept Buying Reksa Dana Obligasi Since Sept 2023 from:bibit.id,False
2376,Internet Transaction Journal from:bca.co.id,True
2377,Internet Transaction Journal from:bca.co.id,True
2378,"✂️ BI Rate Turun -25 Bps, di Luar Ekspektasi from:stockbit.com",False
2379,Your Grab E-Receipt from:grab.com,True
2380,Important notice regarding your AdSense account from:google.com,False
2381,"TSPC – Ticking All The Boxes: Growth, Dividend, Valuation from:stockbit.com",False
2382,Your Grab E-Receipt from:grab.com,True
2383,"⚖️ Neraca Perdagangan Indonesia Surplus, Lampaui Ekspektasi from:stockbit.com",False
2384,"John, ada yang nungguin kamu 🥰 from:newsletter.tokopedia.com",False
2385,Your Grab E-Receipt from:grab.com,True
2386,Bongkar Rahasia Website Rame di Sini! from:rumahweb.co.id,False
2387,Trading dan Belajar Analisis hingga Manajemen Portofolio Bersama Sunar Saham from:stockbit.com,False
2388,🚨 BESOK SR021 Berakhir Pukul 10.00 WIB from:bibit.id,False
2389,Your Grab E-Receipt from:grab.com,True
2390,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
2391,Your Jago Pocket has received some money from GoPay from:jago.com,True
2392,Your Grab E-Receipt from:grab.com,True
2393,Pilihan Reksa Dana yang Cocok untuk Semua Orang 👉 from:bibit.id,False
2394,Selamat! Proteksi Kamu Telah Aktif untuk Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
2395,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,True
2396,Selamat! Proteksi Kamu Telah Aktif untuk Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
2397,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,True
2398,☕Keberlanjutan Supercycle Batubara hingga Tantangan dalam Melakukan Dividen Investing from:stockbit.com,False
2399,New collaboration from Jago x Bibit🙌 from:jago.com,False
2400,Internet Transaction Journal from:bca.co.id,True
2401,📣 NEW! Beli SBN Bisa Bayar Pakai RDN from:bibit.id,True
2402,"New, powerful Control Flow operators from:pipedream.com",False
2403,Internet Transaction Journal from:bca.co.id,True
2404,Flash Salebration 18 Tahun PANDI: Domain .ID Mulai Rp 1.800 Setahun! from:rumahweb.co.id,False
2405,✂️ Pelemahan Ekonomi AS Dorong Ekspektasi Pemangkasan Suku Bunga from:stockbit.com,False
2406,Your Grab E-Receipt from:grab.com,True
2407,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
2408,Level up for less: Save 30% off Coursera Plus from:m.learn.coursera.org,False
2409,📈 ADRO Berencana Spin–off Bisnis Batu Bara Thermal from:stockbit.com,False
2410,You have made a transaction using your debit card from:jago.com,True
2411,You've been charged an insufficient funds fee. from:jago.com,False
2412,Insufficient balance for debit card transactions from:jago.com,True
2413,Proteksi Rusak Uang Kembali akan aktif setelah pesanan selesai from:tokopedia.com,False
2414,Proteksi Kerusakan Total akan aktif setelah pesanan selesai from:tokopedia.com,False
2415,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,True
2416,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,False
2417,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,True
2418,"⚖️ DPR Usul Kenaikan Cukai Rokok Lebih Rendah, Cukai MBDK Secara Bertahap from:stockbit.com",False
2419,Your Grab E-Receipt from:grab.com,True
2420,Your Grab E-Receipt from:grab.com,True
2421,Your Grab E-Receipt from:grab.com,True
2422,Your Grab E-Receipt from:grab.com,True
2423,"🤝 TPMA Bentuk JV Baru, Potensi Tambahan Laba Bersih hingga +15% from:stockbit.com",False
2424,Reinvestasi Kupon SBN Biar Makin Untung 💰 from:bibit.id,False
2425,Komplain Pesanan INV/0000000/MPL/000000000 telah selesai from:tokopedia.com,False
2426,Kinerja 1 Bulan Grow SRI KEHATI Di Atas Indeks Unggulan 🚀 from:bibit.id,False
2427,Kupon ST012-T2 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
2428,Kupon SR020-T5 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
